reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,method_source_path,method_source_format,method_source_sha256,method_source_bytes,method_source_origin,primary_url,full_text_url,doi,screened_credit
38,PRIMARY,P0081,RGE2024D354EF2D0A1,Data Attribution in Large Language Models via Bidirectional Gradient Optimization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0081.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0081.pdf,PDF,sources/P0081.pdf,PDF,39A3ADAE7556AEF4CA6F8F34C3E050A8DCE4023C8608652CA4DBBD1CE3CF5352,442112,BROAD_SOURCE,https://arxiv.org/abs/2606.04928,https://arxiv.org/pdf/2606.04928,10.3929/ethz-c-000796644;10.48550/arxiv.2606.04928,NOT_ASSESSED_AT_BROAD_LEVEL
39,PRIMARY,P0209,RG6F00B1CBA5BDDEFC,Army of Thieves: Enhancing Black-Box Model Extraction via Ensemble based sample selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0209.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0209.pdf,PDF,sources/P0209.pdf,PDF,B1FF6C8AAABE29278E4643176854AD121EF2864B24C832250F541C9968FAA7F2,1519202,BROAD_SOURCE,https://doi.org/10.1109/wacv57701.2024.00378,NOT_REPORTED_BY_SOURCE,10.1109/wacv57701.2024.00378,NOT_ASSESSED_AT_BROAD_LEVEL
40,PRIMARY,P0422,RGA2645A37BA2ADFA3,Understanding Black-box Predictions via Influence Functions,REUSE_VERIFIED_METHOD_PDF,METHOD_SOURCE,https://proceedings.mlr.press/v70/koh17a/koh17a.pdf,sources/legacy_core/P012_Influence_Functions_2017.pdf,PRIMARY_PUBLISHER,HASH_VALIDATED_METHOD_SOURCE_OVERRIDE,sources/P0422.html,HTML,sources/legacy_core/P012_Influence_Functions_2017.pdf,PDF,715FB9F935B0AF32C7AE1F0D834FD5158EDB279A575A4AE91196D1830F281F65,4815350,VERIFIED_OVERRIDE,https://proceedings.mlr.press/v70/koh17a.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
41,PRIMARY,P0221,RG3CF5945C92AC9742,A Neural Network Approach for Online Nonlinear Neyman-Pearson Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0221.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0221.pdf,PDF,sources/P0221.pdf,PDF,1760D79C1FD9085E486940F6B8F869040A13FF78FAFF6EDCF2C502E39309446B,1717706,BROAD_SOURCE,https://doi.org/10.1109/access.2020.3039724,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09265182.pdf,10.1109/access.2020.3039724;10.48550/arxiv.2006.08001,NOT_ASSESSED_AT_BROAD_LEVEL
42,PRIMARY,P0195,RG8B75A3615EBE7E16,Generative Entity Typing with Curriculum Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0195.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0195.pdf,PDF,sources/P0195.pdf,PDF,AF71AA13F24ACABB711E4FCD905BA9EA7543804293CE2EC8ED3D6FBE2E096C3E,821166,BROAD_SOURCE,https://doi.org/10.18653/v1/2022.emnlp-main.199,https://aclanthology.org/2022.emnlp-main.199.pdf,10.18653/v1/2022.emnlp-main.199,NOT_ASSESSED_AT_BROAD_LEVEL
43,PRIMARY,P0344,RGD2A3FE973E21A100,A Novel Multiview Sampling-Based Meta Self-Paced Learning Approach for Class-Imbalanced Intelligent Fault Diagnosis,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0344.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0344.pdf,PDF,sources/P0344.pdf,PDF,E9D6ABC660DCAFDD35737AEE1668093372052FA992780C2EFF410A1966995FA1,1505647,BROAD_SOURCE,https://doi.org/10.1109/tim.2022.3214628,https://eprints.lancs.ac.uk/id/eprint/178328/1/A_Novel_Multiview_Sampling_based_Meta_Self_Paced_Learning_Approach_for_Class_imbalanced_Intelligent_Fault_Diagnosis.pdf,10.1109/tim.2022.3214628,NOT_ASSESSED_AT_BROAD_LEVEL
44,PRIMARY,P0189,RG36B21FEDF2B54743,Logistic push: a regression framework for partial AUC optimization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0189.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0189.pdf,PDF,sources/P0189.pdf,PDF,6FB2E5588DDAF4358FE6EC6CBB2B9E94D804A5A36A0496D7F5915E4F86A25FCF,336939,BROAD_SOURCE,http://arxiv.org/abs/1606.06562,https://arxiv.org/pdf/1606.06562,10.48550/arxiv.1606.06562,NOT_ASSESSED_AT_BROAD_LEVEL
45,PRIMARY,P0404,RG2608FDB90F6E9D9E,Density-Based Dynamic Curriculum Learning for Intent Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0404.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0404.pdf,PDF,sources/P0404.pdf,PDF,13181524DF8C4B076FB3765C65E72105DB1409B6807238BC8CE4C4F0402C2311,1678689,BROAD_SOURCE,https://doi.org/10.1145/3459637.3482082,https://arxiv.org/pdf/2108.10674,10.1145/3459637.3482082,NOT_ASSESSED_AT_BROAD_LEVEL
46,PRIMARY,P0197,RG254E81CD85A50D22,Deep Learning on a Data Diet: Finding Important Examples Early in\n Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0197.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0197.pdf,PDF,sources/P0197.pdf,PDF,842B7D259D98E6C900D87F730D08B689F347DF70D764BF72E4A503DACA213058,2241745,BROAD_SOURCE,http://arxiv.org/abs/2107.07075,https://arxiv.org/pdf/2107.07075,10.48550/arxiv.2107.07075,NOT_ASSESSED_AT_BROAD_LEVEL
47,PRIMARY,P0065,RG1D0D158917FDF956,Smart Cuts: Enhance Active Learning for Vulnerability Detection by Pruning Hard-to-Learn Data,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0065.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0065.pdf,PDF,sources/P0065.pdf,PDF,976A0D6476849AD2652D15DDA87980EB255A7724B8B52257CFD8B2F12635FBE2,3183768,BROAD_SOURCE,http://arxiv.org/abs/2506.20444,https://arxiv.org/pdf/2506.20444,10.48550/arxiv.2506.20444,NOT_ASSESSED_AT_BROAD_LEVEL
48,PRIMARY,P0438,RG7847EF6B0844A898,Training data selection for event classification in a highly variable environment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0438.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0438.pdf,PDF,sources/P0438.pdf,PDF,D9EDC16FF6FC88EBA9EBA97BDE2C3D33B9FB74F532966443EB80F1C2DAA015A6,1703068,BROAD_SOURCE,https://doi.org/10.1117/12.2617153,https://www.osti.gov/servlets/purl/1909106,10.1117/12.2617153,NOT_ASSESSED_AT_BROAD_LEVEL
49,PRIMARY,P0359,RG3C57306DF636CDE1,TDSelector: A Training Data Selection Method for Cross-Project Defect Prediction,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0359.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0359.pdf,PDF,sources/P0359.pdf,PDF,1919745A27093D4106A600CDABD659FB8B6EDA531AB334536E369190CFF3C918,513110,BROAD_SOURCE,http://arxiv.org/abs/1612.09065,https://arxiv.org/pdf/1612.09065,10.48550/arxiv.1612.09065,NOT_ASSESSED_AT_BROAD_LEVEL
50,PRIMARY,P0112,RGD8011BA26E53F4FC,UNICON: Combating Label Noise Through Uniform Selection and Contrastive Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0112.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0112.pdf,PDF,sources/P0112.pdf,PDF,F5BB0C951181300351F496D44041A5EB6599529199BB89E90CB3710DCDCB395A,2531250,BROAD_SOURCE,https://doi.org/10.1109/cvpr52688.2022.00945,https://arxiv.org/pdf/2203.14542,10.1109/cvpr52688.2022.00945;10.48550/arxiv.2203.14542,NOT_ASSESSED_AT_BROAD_LEVEL
51,PRIMARY,P0268,RG144323F817062020,Automatic Combination of Sample Selection Strategies for Few-Shot Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0268.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0268.pdf,PDF,sources/P0268.pdf,PDF,CA8F3F98FC0953B3AD566786C82B9AE03ED005E7A1D758BACFEDE15AF65C9132,7594462,BROAD_SOURCE,https://doi.org/10.18653/v1/2026.findings-acl.2008,https://aclanthology.org/2026.findings-acl.2008.pdf,10.18653/v1/2026.findings-acl.2008,NOT_ASSESSED_AT_BROAD_LEVEL
52,PRIMARY,P0495,RG59238E96B008672F,Enhancing Training Data Attribution for Large Language Models with Fitting Error Consideration,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0495.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0495.pdf,PDF,sources/P0495.pdf,PDF,BF5F31EDA53A965F85D73ABA7517B0D6B4A8739E23D4D348412AA2EC23B17239,379661,BROAD_SOURCE,https://doi.org/10.18653/v1/2024.emnlp-main.782,https://aclanthology.org/2024.emnlp-main.782.pdf,10.18653/v1/2024.emnlp-main.782,NOT_ASSESSED_AT_BROAD_LEVEL
53,PRIMARY,P0136,RG0E3956F4E3D3BC81,Zero-Shot Coreset Selection via Iterative Subspace Sampling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0136.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0136.pdf,PDF,sources/P0136.pdf,PDF,6BBC162930D602D73F2D9ADA583C22D6C6252DE119E9669BF0092718DC0B9EB6,12351128,BROAD_SOURCE,http://arxiv.org/abs/2411.15349,https://arxiv.org/pdf/2411.15349,10.48550/arxiv.2411.15349,NOT_ASSESSED_AT_BROAD_LEVEL
54,PRIMARY,P0097,RG5D15B06C823481A6,Learn like a Pathologist: Curriculum Learning by Annotator Agreement for Histopathology Image Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0097.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0097.pdf,PDF,sources/P0097.pdf,PDF,94AD5EE0FBE28A95391CA4F2BD4A447B03A42B4ED188D35BF0197290DB2E49E3,11047720,BROAD_SOURCE,http://arxiv.org/abs/2009.13698,https://arxiv.org/pdf/2009.13698,10.48550/arxiv.2009.13698,NOT_ASSESSED_AT_BROAD_LEVEL
55,PRIMARY,P0358,RGEF071C3DA2137D03,QADYNAMICS: Training Dynamics-Driven Synthetic QA Diagnostic for Zero-Shot Commonsense Question Answering,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0358.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0358.pdf,PDF,sources/P0358.pdf,PDF,7F77497EC65F82AF821387D608D430AED106D8C0A877FAD0B9E81804AF8E738B,1007832,BROAD_SOURCE,http://dx.doi.org/10.18653/v1/2023.findings-emnlp.1023,https://aclanthology.org/2023.findings-emnlp.1023.pdf,10.18653/v1/2023.findings-emnlp.1023;10.48550/arxiv.2310.11303,NOT_ASSESSED_AT_BROAD_LEVEL
56,PRIMARY,P0360,RG97EB18B8A5831355,Self-Paced Curriculum Learning for Visual Question Answering on Remote Sensing Data,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0360.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0360.pdf,PDF,sources/P0360.pdf,PDF,7767B424E1638909A8493540E1C822AA5D8781847DE01E8AD4ED937C6036588E,583025,BROAD_SOURCE,https://doi.org/10.1109/igarss47720.2021.9553624,NOT_REPORTED_BY_SOURCE,10.1109/igarss47720.2021.9553624,NOT_ASSESSED_AT_BROAD_LEVEL
57,PRIMARY,P0421,RG38876E4B004BBD24,Self-Paced Learning with Diversity,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0421.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0421.pdf,PDF,sources/P0421.pdf,PDF,DA3CB3F840750AA845BFCDFB19AE262E052FD977BC2C1A48BCFCCD1E1EEFD9DB,754481,BROAD_SOURCE,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.708.6260,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
58,PRIMARY,P0051,RG407CD6578E5B48CD,Investigating Multi-source Active Learning for Natural Language Inference,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0051.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0051.pdf,PDF,sources/P0051.pdf,PDF,972BD53306DEF3A83BDCD5DD161D06C7D77520FA0C44C1A15A8BCDA3DA27681F,3245207,BROAD_SOURCE,https://aclanthology.org/2023.eacl-main.160/,https://aclanthology.org/2023.eacl-main.160.pdf,10.18653/v1/2023.eacl-main.160,NOT_ASSESSED_AT_BROAD_LEVEL
59,PRIMARY,P0079,RGF2049C51FE4BAC68,Sample Selection with Uncertainty of Losses for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0079.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0079.pdf,PDF,sources/P0079.pdf,PDF,668179BD4A809324E8FEC5375E1DB342ACC2E79FE9DE3B5DA546B464A2C7E77A,1276395,BROAD_SOURCE,http://arxiv.org/abs/2106.00445,https://arxiv.org/pdf/2106.00445,10.48550/arxiv.2106.00445,NOT_ASSESSED_AT_BROAD_LEVEL
60,PRIMARY,P0420,RG1BD47F376292EB02,Calibrating Deep Neural Networks using Explicit Regularisation and Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0420.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0420.pdf,PDF,sources/P0420.pdf,PDF,8AF77F6E2390CC8E0BFC0A6C12894AABD671BA30B2F7CAD65C3A8E56208C9301,476308,BROAD_SOURCE,https://doi.org/10.1109/wacv56688.2023.00159,https://arxiv.org/pdf/2212.10005,10.1109/wacv56688.2023.00159;10.48550/arxiv.2212.10005,NOT_ASSESSED_AT_BROAD_LEVEL
61,PRIMARY,P0418,RG2EBC89E1ECA87F6D,Selective Experience Replay for Lifelong Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0418.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0418.pdf,PDF,sources/P0418.pdf,PDF,FAE579105B7C4614D5FAF8EA9657EEAFAE5F10F1496A23105EF0CB59B0B6D753,1691149,BROAD_SOURCE,https://ojs.aaai.org/index.php/AAAI/article/view/11595,https://ojs.aaai.org/index.php/AAAI/article/download/11595/11454,10.1609/aaai.v32i1.11595,NOT_ASSESSED_AT_BROAD_LEVEL
62,PRIMARY,P0260,RGC67F47AC86D5015D,Data Valuation Without Training of a Model,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0260.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0260.pdf,PDF,sources/P0260.pdf,PDF,3F63D9D93703246BBC738DC150437655BB958BC6E4932B500F0B9968BF881A6E,8444950,BROAD_SOURCE,http://arxiv.org/abs/2301.00930,https://arxiv.org/pdf/2301.00930,10.48550/arxiv.2301.00930,NOT_ASSESSED_AT_BROAD_LEVEL
63,PRIMARY,P0171,RG3A7602D6B87707B9,CLIPCleaner: Cleaning Noisy Labels with CLIP,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0171.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0171.pdf,PDF,sources/P0171.pdf,PDF,82699E612C6ACE39870ACF635A3303B9E9F86D9801BE74AB896C03020272DEF0,2468336,BROAD_SOURCE,https://doi.org/10.1145/3664647.3680664,https://arxiv.org/pdf/2408.10012,10.1145/3664647.3680664,NOT_ASSESSED_AT_BROAD_LEVEL
64,PRIMARY,P0494,RGFF376765D4FA25D6,Predicting cognitive scores with graph neural networks through sample selection learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0494.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0494.pdf,PDF,sources/P0494.pdf,PDF,2B364AC45FFCEE9BDDE52A40A7C48483DF3FF7CE0F2EDB897AE678BF411309A4,2157120,BROAD_SOURCE,https://doi.org/10.1007/s11682-021-00585-7,https://link.springer.com/content/pdf/10.1007/s11682-021-00585-7.pdf,10.1007/s11682-021-00585-7,NOT_ASSESSED_AT_BROAD_LEVEL
65,PRIMARY,P0085,RGA0C42B6F141443A0,Multi-Objective Interpolation Training for Robustness to Label Noise,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0085.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0085.pdf,PDF,sources/P0085.pdf,PDF,D3C24F74BACFF03FE628CB9F2B7DC9DA632F90A094840FDB30AC7E4629F3D7D3,2475574,BROAD_SOURCE,https://doi.org/10.1109/cvpr46437.2021.00654,https://arxiv.org/pdf/2012.04462,10.1109/cvpr46437.2021.00654,NOT_ASSESSED_AT_BROAD_LEVEL
66,PRIMARY,P0367,RG33781731D2127BDA,S-OHEM: Stratified Online Hard Example Mining for Object Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0367.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0367.pdf,PDF,sources/P0367.pdf,PDF,BE6237B976D802711E2B356B6E77D492F0EC0B9F90120B392A89F013CD951E46,950749,BROAD_SOURCE,http://arxiv.org/abs/1705.02233,https://arxiv.org/pdf/1705.02233,10.48550/arxiv.1705.02233,NOT_ASSESSED_AT_BROAD_LEVEL
67,PRIMARY,P0295,RG0B03E874F7773B58,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0295.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0295.pdf,PDF,sources/P0295.pdf,PDF,C0119F48CCF23F16BF3955B2A587D244EC23750E931265CC6E7CA4DD45917933,5429558,BROAD_SOURCE,http://arxiv.org/abs/2502.08227,https://arxiv.org/pdf/2502.08227,10.48550/arxiv.2502.08227,NOT_ASSESSED_AT_BROAD_LEVEL
68,PRIMARY,P0139,RG920B3FFAD275A3BA,Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0139.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0139.pdf,PDF,sources/P0139.pdf,PDF,9686629ECAACA5EAF8FFC0C652ED8079CA9D3C1BF4D0C6FB966F0CA590847D6F,616925,BROAD_SOURCE,http://arxiv.org/abs/2302.11344,https://arxiv.org/pdf/2302.11344,10.48550/arxiv.2302.11344,NOT_ASSESSED_AT_BROAD_LEVEL
69,PRIMARY,P0060,RGD44AED9103B27D1D,Unsupervised Domain Adaptation Via Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0060.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0060.pdf,PDF,sources/P0060.pdf,PDF,7462A5FD57EFD0B77BCE6AE14C420EF42EE393888C41FDEE6D9649E8BA69E201,706607,BROAD_SOURCE,http://arxiv.org/abs/2409.12076,https://arxiv.org/pdf/2409.12076,10.48550/arxiv.2409.12076,NOT_ASSESSED_AT_BROAD_LEVEL
70,PRIMARY,P0164,RG50A5E5A532831832,Not All Data Matters: An End-to-End Adaptive Dataset Pruning Framework for Enhancing Model Performance and Efficiency,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0164.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0164.pdf,PDF,sources/P0164.pdf,PDF,EC87BEC94614BEED856EA54388B04BF277DC2EE8CBE58CC85330C702374368C0,8896851,BROAD_SOURCE,http://arxiv.org/abs/2312.05599,https://arxiv.org/pdf/2312.05599,10.48550/arxiv.2312.05599,NOT_ASSESSED_AT_BROAD_LEVEL
71,PRIMARY,P0443,RG4624367DB03B76E0,A Robust Pneumonia Classification Approach based on Self-Paced Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0443.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0443.pdf,PDF,sources/P0443.pdf,PDF,C79FFA752ECCB366B7E3CB18C6256FF312A3EAA17C8D298A7ED6DAA304561821,4432307,BROAD_SOURCE,https://doi.org/10.14569/ijacsa.2020.0110412,http://thesai.org/Downloads/Volume11No4/Paper_12-A_Robust_Pneumonia_Classification_Approach.pdf,10.14569/ijacsa.2020.0110412,NOT_ASSESSED_AT_BROAD_LEVEL
72,PRIMARY,P0142,RG9C9AD73F23D54116,Learn the Time to Learn: Replay Scheduling in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0142.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0142.pdf,PDF,sources/P0142.pdf,PDF,C10C3AC54DD62ED5D38ED16E0AD446194A6F2779011B2489FA0EBF1007829D4E,857691,BROAD_SOURCE,http://arxiv.org/abs/2209.08660,https://arxiv.org/pdf/2209.08660,10.48550/arxiv.2209.08660,NOT_ASSESSED_AT_BROAD_LEVEL
73,PRIMARY,P0055,RG3D45FB82085FF2A7,FINE Samples for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0055.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0055.pdf,PDF,sources/P0055.pdf,PDF,6B7C49A986065F2856F83FAD29697EEACB765F45858BFFC593B891ADCE47E6EC,1174201,BROAD_SOURCE,http://arxiv.org/abs/2102.11628,https://arxiv.org/pdf/2102.11628,10.48550/arxiv.2102.11628,NOT_ASSESSED_AT_BROAD_LEVEL
74,PRIMARY,P0343,RG1781C43B09CA400C,Generating High Fidelity Synthetic Data via Coreset selection and Entropic Regularization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0343.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0343.pdf,PDF,sources/P0343.pdf,PDF,92EF96E09AC577CDCE7F97C118B7FB7250F6EC1A6C85BFBA50380DEC04555C35,1077686,BROAD_SOURCE,http://arxiv.org/abs/2302.00138,https://arxiv.org/pdf/2302.00138,10.48550/arxiv.2302.00138,NOT_ASSESSED_AT_BROAD_LEVEL
