monitor_rank,monitor_group,monitor_group_rank,sample_id,y_true,oof_fold,dynamic_bucket,oof_mean_p_defect,oof_correct_rate,oof_std_p_defect,group_population_size,sampling_rule
130,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,130,Det/images/normal_train/00863042.png,0,7,learnable_hard,0.7036264168,0.215,0.2991099042,300,top nested Treatment ranks covering 0.5 percent of the normal class
131,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,131,Det/images/normal_train/00839295.png,0,6,learnable_hard,0.4271939399,0.59,0.3021275646,300,top nested Treatment ranks covering 0.5 percent of the normal class
132,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,132,Det/images/normal_train/01281553.png,0,5,learnable_hard,0.3728481463,0.535,0.332235999,300,top nested Treatment ranks covering 0.5 percent of the normal class
133,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,133,Det/images/normal_train/00219461.png,0,9,learnable_hard,0.6168148655,0.365,0.3071115781,300,top nested Treatment ranks covering 0.5 percent of the normal class
134,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,134,Det/images/normal_train/00825098.png,0,2,learnable_hard,0.4063887191,0.585,0.3500420224,300,top nested Treatment ranks covering 0.5 percent of the normal class
135,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,135,Det/images/normal_train/00411950.png,0,6,learnable_hard,0.4307648126,0.475,0.3271184214,300,top nested Treatment ranks covering 0.5 percent of the normal class
136,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,136,Det/images/normal_train/01251785.png,0,4,learnable_hard,0.7261588955,0.22,0.3021891669,300,top nested Treatment ranks covering 0.5 percent of the normal class
137,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,137,Det/images/normal_train/00330921.png,0,0,learnable_hard,0.5108991151,0.415,0.3339635351,300,top nested Treatment ranks covering 0.5 percent of the normal class
138,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,138,Det/images/normal_train/00880150.png,0,7,learnable_hard,0.3393554134,0.645,0.3378011218,300,top nested Treatment ranks covering 0.5 percent of the normal class
139,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,139,Det/images/normal_train/01011122.png,0,7,learnable_hard,0.5344569427,0.435,0.3186092458,300,top nested Treatment ranks covering 0.5 percent of the normal class
140,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,140,Det/images/normal_train/01170250.png,0,9,learnable_hard,0.6111150455,0.33,0.3067706652,300,top nested Treatment ranks covering 0.5 percent of the normal class
141,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,141,Det/images/normal_train/00392585.png,0,8,learnable_hard,0.5364085451,0.365,0.3168242897,300,top nested Treatment ranks covering 0.5 percent of the normal class
142,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,142,Det/images/normal_train/00807230.png,0,8,learnable_hard,0.5502561765,0.33,0.2891538646,300,top nested Treatment ranks covering 0.5 percent of the normal class
143,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,143,Det/images/normal_train/00292972.png,0,0,learnable_hard,0.5842782148,0.345,0.3467135566,300,top nested Treatment ranks covering 0.5 percent of the normal class
144,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,144,Det/images/normal_train/01085279.png,0,7,learnable_hard,0.4294002217,0.54,0.3293353384,300,top nested Treatment ranks covering 0.5 percent of the normal class
145,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,145,Det/images/normal_train/00318524.png,0,1,learnable_hard,0.4676887297,0.525,0.2858758066,300,top nested Treatment ranks covering 0.5 percent of the normal class
146,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,146,Det/images/normal_train/00218760.png,0,9,learnable_hard,0.3767891684,0.54,0.3103964664,300,top nested Treatment ranks covering 0.5 percent of the normal class
147,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,147,Det/images/normal_train/00150766.png,0,0,learnable_hard,0.4510035892,0.45,0.34558357,300,top nested Treatment ranks covering 0.5 percent of the normal class
148,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,148,Det/images/normal_train/00937146.png,0,5,learnable_hard,0.6458829991,0.225,0.3014758969,300,top nested Treatment ranks covering 0.5 percent of the normal class
149,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,149,Det/images/normal_train/01005186.png,0,9,learnable_hard,0.5065205665,0.42,0.2939713304,300,top nested Treatment ranks covering 0.5 percent of the normal class
150,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,150,Det/images/normal_train/00793171.png,0,5,learnable_hard,0.4183451247,0.505,0.3339626135,300,top nested Treatment ranks covering 0.5 percent of the normal class
151,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,151,Det/images/normal_train/01126302.png,0,6,learnable_hard,0.4771961829,0.415,0.3137323512,300,top nested Treatment ranks covering 0.5 percent of the normal class
152,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,152,Det/images/normal_train/00364544.png,0,8,learnable_hard,0.5432854742,0.34,0.2807113992,300,top nested Treatment ranks covering 0.5 percent of the normal class
153,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,153,Det/images/normal_train/00497811.png,0,1,learnable_hard,0.7285215282,0.285,0.3085536263,300,top nested Treatment ranks covering 0.5 percent of the normal class
154,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,154,Det/images/normal_train/01030090.png,0,4,learnable_hard,0.3904992107,0.515,0.3381174173,300,top nested Treatment ranks covering 0.5 percent of the normal class
155,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,155,Det/images/normal_train/00169892.png,0,6,learnable_hard,0.5298390808,0.305,0.2991923496,300,top nested Treatment ranks covering 0.5 percent of the normal class
156,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,156,Det/images/normal_train/00276634.png,0,3,learnable_hard,0.5031163163,0.415,0.3427361937,300,top nested Treatment ranks covering 0.5 percent of the normal class
157,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,157,Det/images/normal_train/00562761.png,0,8,learnable_hard,0.414086461,0.555,0.3355749914,300,top nested Treatment ranks covering 0.5 percent of the normal class
158,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,158,Det/images/normal_train/01284790.png,0,0,learnable_hard,0.6817074938,0.31,0.3314903882,300,top nested Treatment ranks covering 0.5 percent of the normal class
159,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,159,Det/images/normal_train/00211400.png,0,6,learnable_hard,0.6075033076,0.3,0.2951729072,300,top nested Treatment ranks covering 0.5 percent of the normal class
160,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,160,Det/images/normal_train/00403865.png,0,3,learnable_hard,0.562941133,0.355,0.3328845094,300,top nested Treatment ranks covering 0.5 percent of the normal class
161,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,161,Det/images/normal_train/00337339.png,0,7,learnable_hard,0.5841503183,0.25,0.2680429576,300,top nested Treatment ranks covering 0.5 percent of the normal class
162,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,162,Det/images/normal_train/00374247.png,0,6,learnable_hard,0.6091738825,0.285,0.3429329388,300,top nested Treatment ranks covering 0.5 percent of the normal class
163,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,163,Det/images/normal_train/01012588.png,0,0,learnable_hard,0.6460877436,0.28,0.3413127775,300,top nested Treatment ranks covering 0.5 percent of the normal class
164,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,164,Det/images/normal_train/01273498.png,0,6,learnable_hard,0.6878292334,0.265,0.3037310185,300,top nested Treatment ranks covering 0.5 percent of the normal class
165,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,165,Det/images/normal_train/00782074.png,0,2,learnable_hard,0.4039325173,0.625,0.3207303504,300,top nested Treatment ranks covering 0.5 percent of the normal class
166,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,166,Det/images/normal_train/00966280.png,0,7,learnable_hard,0.3589006016,0.6,0.295834747,300,top nested Treatment ranks covering 0.5 percent of the normal class
167,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,167,Det/images/normal_train/01199387.png,0,3,learnable_hard,0.5870300682,0.295,0.3048139954,300,top nested Treatment ranks covering 0.5 percent of the normal class
168,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,168,Det/images/normal_train/00888336.png,0,8,learnable_hard,0.3639795477,0.6,0.3467662515,300,top nested Treatment ranks covering 0.5 percent of the normal class
169,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,169,Det/images/normal_train/00685900.png,0,8,learnable_hard,0.4264098224,0.485,0.3118106487,300,top nested Treatment ranks covering 0.5 percent of the normal class
170,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,170,Det/images/normal_train/00286748.png,0,6,learnable_hard,0.3120336745,0.67,0.3210518273,300,top nested Treatment ranks covering 0.5 percent of the normal class
171,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,171,Det/images/normal_train/00289918.png,0,7,learnable_hard,0.5197490562,0.4,0.2972721018,300,top nested Treatment ranks covering 0.5 percent of the normal class
172,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,172,Det/images/normal_train/00224911.png,0,0,learnable_hard,0.4722705601,0.475,0.3059041644,300,top nested Treatment ranks covering 0.5 percent of the normal class
173,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,173,Det/images/normal_train/00683865.png,0,7,learnable_hard,0.4771055213,0.42,0.331724464,300,top nested Treatment ranks covering 0.5 percent of the normal class
174,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,174,Det/images/normal_train/00728231.png,0,3,learnable_hard,0.5181234934,0.36,0.2955850726,300,top nested Treatment ranks covering 0.5 percent of the normal class
175,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,175,Det/images/normal_train/01173726.png,0,1,learnable_hard,0.6348869565,0.285,0.3093633306,300,top nested Treatment ranks covering 0.5 percent of the normal class
176,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,176,Det/images/normal_train/00254084.png,0,3,learnable_hard,0.6224039283,0.205,0.2896128311,300,top nested Treatment ranks covering 0.5 percent of the normal class
177,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,177,Det/images/normal_train/00392586.png,0,8,learnable_hard,0.5003591143,0.41,0.3196986462,300,top nested Treatment ranks covering 0.5 percent of the normal class
178,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,178,Det/images/normal_train/00584717.png,0,5,learnable_hard,0.4881047186,0.465,0.2880273776,300,top nested Treatment ranks covering 0.5 percent of the normal class
179,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,179,Det/images/normal_train/00884709.png,0,9,learnable_hard,0.4304896709,0.49,0.3212188009,300,top nested Treatment ranks covering 0.5 percent of the normal class
180,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,180,Det/images/normal_train/00654528.png,0,2,learnable_hard,0.34266308,0.63,0.295775884,300,top nested Treatment ranks covering 0.5 percent of the normal class
181,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,181,Det/images/normal_train/00248276.png,0,0,learnable_hard,0.4504818956,0.505,0.3205744351,300,top nested Treatment ranks covering 0.5 percent of the normal class
182,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,182,Det/images/normal_train/00781828.png,0,2,learnable_hard,0.6083541066,0.29,0.2771529235,300,top nested Treatment ranks covering 0.5 percent of the normal class
183,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,183,Det/images/normal_train/01075342.png,0,5,learnable_hard,0.4891104884,0.4,0.2871798501,300,top nested Treatment ranks covering 0.5 percent of the normal class
184,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,184,Det/images/normal_train/00696202.png,0,3,learnable_hard,0.3305157813,0.665,0.2844037663,300,top nested Treatment ranks covering 0.5 percent of the normal class
185,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,185,Det/images/normal_train/01058187.png,0,3,learnable_hard,0.4653572396,0.455,0.3055917567,300,top nested Treatment ranks covering 0.5 percent of the normal class
186,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,186,Det/images/normal_train/01075426.png,0,5,learnable_hard,0.7626293461,0.185,0.3015558387,300,top nested Treatment ranks covering 0.5 percent of the normal class
187,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,187,Det/images/normal_train/00783562.png,0,1,learnable_hard,0.4211851186,0.545,0.3114471558,300,top nested Treatment ranks covering 0.5 percent of the normal class
188,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,188,Det/images/normal_train/00399383.png,0,8,learnable_hard,0.3964751468,0.605,0.2766884929,300,top nested Treatment ranks covering 0.5 percent of the normal class
189,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,189,Det/images/normal_train/00488061.png,0,5,learnable_hard,0.4632236836,0.51,0.3103128044,300,top nested Treatment ranks covering 0.5 percent of the normal class
190,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,190,Det/images/normal_train/00715756.png,0,9,learnable_hard,0.394845154,0.585,0.2836080144,300,top nested Treatment ranks covering 0.5 percent of the normal class
191,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,191,Det/images/normal_train/00331282.png,0,2,learnable_hard,0.6112856353,0.305,0.32658131,300,top nested Treatment ranks covering 0.5 percent of the normal class
192,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,192,Det/images/normal_train/00710921.png,0,1,learnable_hard,0.5498992925,0.385,0.2836975639,300,top nested Treatment ranks covering 0.5 percent of the normal class
193,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,193,Det/images/normal_train/00383046.png,0,2,learnable_hard,0.5988318301,0.32,0.3191950045,300,top nested Treatment ranks covering 0.5 percent of the normal class
194,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,194,Det/images/normal_train/00619250.png,0,4,learnable_hard,0.5268571068,0.385,0.3137601614,300,top nested Treatment ranks covering 0.5 percent of the normal class
195,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,195,Det/images/normal_train/00877861.png,0,4,learnable_hard,0.4969013437,0.42,0.3147268683,300,top nested Treatment ranks covering 0.5 percent of the normal class
196,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,196,Det/images/normal_train/01049485.png,0,8,learnable_hard,0.3829267315,0.58,0.2692759261,300,top nested Treatment ranks covering 0.5 percent of the normal class
197,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,197,Det/images/normal_train/00570993.png,0,2,learnable_hard,0.7193297819,0.21,0.2821349861,300,top nested Treatment ranks covering 0.5 percent of the normal class
198,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,198,Det/images/normal_train/00417103.png,0,7,learnable_hard,0.4572287254,0.51,0.3087360712,300,top nested Treatment ranks covering 0.5 percent of the normal class
199,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,199,Det/images/normal_train/01063436.png,0,2,learnable_hard,0.4015341339,0.505,0.2892496805,300,top nested Treatment ranks covering 0.5 percent of the normal class
200,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,200,Det/images/normal_train/00727239.png,0,4,learnable_hard,0.4182508939,0.47,0.3086445067,300,top nested Treatment ranks covering 0.5 percent of the normal class
201,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,201,Det/images/normal_train/00282064.png,0,4,learnable_hard,0.5433165418,0.405,0.3390227796,300,top nested Treatment ranks covering 0.5 percent of the normal class
202,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,202,Det/images/normal_train/01278273.png,0,5,learnable_hard,0.6230927027,0.405,0.3205112685,300,top nested Treatment ranks covering 0.5 percent of the normal class
203,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,203,Det/images/normal_train/01262926.png,0,0,learnable_hard,0.5926658719,0.29,0.2948031194,300,top nested Treatment ranks covering 0.5 percent of the normal class
204,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,204,Det/images/normal_train/00169156.png,0,6,learnable_hard,0.490907409,0.4,0.2824131711,300,top nested Treatment ranks covering 0.5 percent of the normal class
205,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,205,Det/images/normal_train/00391859.png,0,2,learnable_hard,0.4706171244,0.48,0.3159141408,300,top nested Treatment ranks covering 0.5 percent of the normal class
206,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,206,Det/images/normal_train/00839141.png,0,6,learnable_hard,0.409845159,0.615,0.2978589073,300,top nested Treatment ranks covering 0.5 percent of the normal class
207,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,207,Det/images/normal_train/00282076.png,0,4,learnable_hard,0.7604352622,0.215,0.3238292078,300,top nested Treatment ranks covering 0.5 percent of the normal class
208,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,208,Det/images/normal_train/00182423.png,0,8,learnable_hard,0.3521150292,0.625,0.2939598669,300,top nested Treatment ranks covering 0.5 percent of the normal class
209,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,209,Det/images/normal_train/00426929.png,0,0,learnable_hard,0.7164720194,0.22,0.3161429652,300,top nested Treatment ranks covering 0.5 percent of the normal class
210,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,210,Det/images/normal_train/01243765.png,0,0,learnable_hard,0.7435583931,0.19,0.2963247112,300,top nested Treatment ranks covering 0.5 percent of the normal class
211,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,211,Det/images/normal_train/00954080.png,0,3,learnable_hard,0.3492608436,0.59,0.2840639953,300,top nested Treatment ranks covering 0.5 percent of the normal class
212,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,212,Det/images/normal_train/00249032.png,0,9,learnable_hard,0.2920111032,0.7,0.291364548,300,top nested Treatment ranks covering 0.5 percent of the normal class
213,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,213,Det/images/normal_train/00752788.png,0,8,learnable_hard,0.6628002113,0.31,0.3038568598,300,top nested Treatment ranks covering 0.5 percent of the normal class
214,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,214,Det/images/normal_train/00541059.png,0,8,learnable_hard,0.5985211655,0.285,0.2918912292,300,top nested Treatment ranks covering 0.5 percent of the normal class
215,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,215,Det/images/normal_train/00577752.png,0,5,learnable_hard,0.4813351181,0.42,0.289983118,300,top nested Treatment ranks covering 0.5 percent of the normal class
216,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,216,Det/images/normal_train/00497038.png,0,1,learnable_hard,0.4617369542,0.43,0.3013934185,300,top nested Treatment ranks covering 0.5 percent of the normal class
217,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,217,Det/images/normal_train/00484576.png,0,7,learnable_hard,0.4327810533,0.58,0.2804387603,300,top nested Treatment ranks covering 0.5 percent of the normal class
218,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,218,Det/images/normal_train/01202671.png,0,8,learnable_hard,0.5055648817,0.32,0.3037698557,300,top nested Treatment ranks covering 0.5 percent of the normal class
219,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,219,Det/images/normal_train/00595537.png,0,1,learnable_hard,0.6005417623,0.26,0.3150512098,300,top nested Treatment ranks covering 0.5 percent of the normal class
220,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,220,Det/images/normal_train/00252085.png,0,8,learnable_hard,0.6771556838,0.3,0.2843846221,300,top nested Treatment ranks covering 0.5 percent of the normal class
221,NORMAL_REPLAY_CORE_0P5_CLASS_PERCENT,221,Det/images/normal_train/00184646.png,0,5,learnable_hard,0.3251674989,0.63,0.2850812414,300,top nested Treatment ranks covering 0.5 percent of the normal class
